,y
15344,-13.3046875
15345,92.7734375
15346,85.8359375
15347,107.0078125
15348,53.9296875
15349,262.921875
15350,101.1875
15351,80.8671875
15352,99.890625
15353,189.28125
15354,99.4453125
15355,66.75
15356,166.015625
15357,126.5859375
15358,138.2265625
15359,161.546875
15360,99.578125
15361,100.9453125
15362,115.3515625
15363,79.375
15364,118.875
15365,257.953125
15366,191.9765625
15367,121.6328125
15368,325.390625
15369,99.859375
15370,63.53125
15371,471.9453125
15372,101.1328125
15373,194.1328125
15374,82.578125
15375,163.921875
15376,118.59375
15377,121.8046875
15378,267.96875
15379,96.3359375
15380,228.953125
15381,100.6328125
15382,165.046875
15383,699.53125
15384,-21.71875
15385,116.046875
15386,151.9609375
15387,79.4140625
15388,174.0
15389,146.53125
15390,198.8671875
15391,161.125
15392,109.3203125
15393,20.953125
15394,269.5234375
15395,152.578125
15396,189.28125
15397,68.453125
15398,98.3125
15399,113.0546875
15400,245.9921875
15401,136.40625
15402,167.578125
15403,102.09375
15404,111.0625
15405,77.6640625
15406,124.3515625
15407,292.7421875
15408,369.21875
15409,88.234375
15410,109.65625
15411,98.3828125
15412,99.3046875
15413,371.5703125
15414,106.46875
15415,112.25
15416,87.578125
15417,273.5234375
15418,334.96875
15419,173.59375
15420,117.9453125
15421,30.0078125
15422,88.9140625
15423,316.703125
15424,117.0625
15425,188.1875
15426,272.21875
15427,82.859375
15428,93.703125
15429,252.2109375
15430,19.78125
15431,250.8203125
15432,56.6328125
15433,115.515625
15434,44.53125
15435,117.546875
15436,142.625
15437,101.5078125
15438,250.84375
15439,101.78125
15440,68.25
15441,86.640625
15442,107.1640625
15443,103.5234375
15444,135.7734375
15445,352.6796875
15446,53.703125
15447,165.875
15448,117.4453125
15449,72.2109375
15450,139.3984375
15451,114.0234375
15452,160.046875
15453,109.765625
15454,125.3984375
15455,200.34375
15456,100.375
15457,106.90625
15458,108.84375
15459,258.859375
15460,105.6953125
15461,119.4375
15462,175.7578125
15463,227.078125
15464,73.96875
15465,114.6953125
15466,209.03125
15467,404.9921875
15468,185.3671875
15469,52.3125
15470,350.390625
15471,125.75
15472,74.6328125
15473,153.28125
15474,117.6875
15475,144.859375
15476,204.4609375
15477,183.5078125
15478,264.2265625
15479,103.1015625
15480,273.7578125
15481,147.875
15482,81.9140625
15483,116.7734375
15484,101.890625
15485,154.453125
15486,238.1328125
15487,101.4765625
15488,153.5
15489,179.7109375
15490,93.59375
15491,64.9296875
15492,87.9921875
15493,102.8984375
15494,161.375
15495,79.0078125
15496,200.5859375
15497,196.6640625
15498,159.453125
15499,96.03125
15500,45.1015625
15501,36.15625
15502,105.0078125
15503,71.65625
15504,40.953125
15505,151.21875
15506,-14.6875
15507,119.3828125
15508,189.0078125
15509,281.671875
15510,58.9375
15511,181.765625
15512,32.1640625
15513,232.8125
15514,109.296875
15515,115.2421875
15516,165.8671875
15517,361.5
15518,299.09375
15519,99.8515625
15520,67.4453125
15521,142.859375
15522,204.0390625
15523,282.890625
15524,201.1875
15525,241.25
15526,109.8515625
15527,76.828125
15528,286.1796875
15529,272.9375
15530,190.2421875
15531,190.1640625
15532,237.9296875
15533,112.6171875
15534,185.203125
15535,101.8671875
15536,100.2890625
15537,109.9375
15538,135.71875
15539,95.15625
15540,268.6484375
15541,90.453125
15542,327.96875
15543,155.984375
15544,188.96875
15545,103.3828125
15546,180.125
15547,158.84375
15548,151.9765625
15549,321.734375
15550,91.09375
15551,115.1875
15552,119.9609375
15553,116.8125
15554,194.7890625
15555,102.984375
15556,139.1015625
15557,241.5234375
15558,231.546875
15559,282.4375
15560,168.453125
15561,112.2734375
15562,150.1015625
15563,86.6875
15564,113.4375
15565,119.5703125
15566,77.25
15567,201.8203125
15568,680.7890625
15569,237.75
15570,106.96875
15571,123.46875
15572,206.1484375
15573,4.2890625
15574,178.4921875
15575,113.9453125
15576,70.3359375
15577,209.234375
15578,104.7890625
15579,173.109375
15580,100.203125
15581,113.015625
15582,117.3046875
15583,98.6328125
15584,122.265625
15585,126.796875
15586,115.21875
15587,89.984375
15588,95.421875
15589,219.046875
15590,208.890625
15591,194.1640625
15592,147.6171875
15593,151.0546875
15594,168.5234375
15595,243.1875
15596,108.3203125
15597,181.359375
15598,89.3203125
15599,241.3046875
15600,139.2265625
15601,209.8046875
15602,108.234375
15603,357.3359375
15604,129.2578125
15605,187.8984375
15606,346.5703125
15607,159.625
15608,86.5625
15609,363.953125
15610,105.046875
15611,64.640625
15612,267.8828125
15613,375.8125
15614,186.1328125
15615,285.3046875
15616,193.6875
15617,94.828125
15618,262.8984375
15619,61.203125
15620,168.2734375
15621,159.734375
15622,190.859375
15623,147.1875
15624,172.125
15625,36.8515625
15626,68.3515625
15627,109.8046875
15628,55.609375
15629,240.40625
15630,273.609375
15631,64.0625
15632,89.1484375
15633,165.5
15634,128.109375
15635,67.203125
15636,73.4453125
15637,98.9609375
15638,162.171875
15639,125.296875
15640,106.71875
15641,91.6640625
15642,224.390625
15643,147.859375
15644,89.2265625
15645,314.2421875
15646,133.0703125
15647,116.640625
15648,97.9609375
15649,-23.921875
15650,66.78125
15651,105.6875
15652,70.9296875
15653,291.625
15654,115.140625
15655,163.7421875
15656,186.6015625
15657,49.8515625
15658,161.6171875
15659,66.2265625
15660,275.390625
15661,63.2421875
15662,226.671875
15663,41.546875
15664,137.5
15665,112.2109375
15666,114.984375
15667,199.0625
15668,64.8828125
15669,117.7578125
15670,91.3515625
15671,92.09375
15672,93.09375
15673,76.703125
15674,205.75
15675,157.578125
15676,255.8203125
15677,100.25
15678,382.4921875
15679,119.515625
15680,427.1015625
15681,279.1015625
15682,427.25
15683,355.1171875
15684,110.53125
15685,230.421875
15686,292.984375
15687,656.703125
15688,118.9453125
15689,120.375
15690,181.96875
15691,141.1484375
15692,191.0390625
15693,113.921875
15694,199.2421875
15695,107.09375
15696,195.046875
15697,107.6015625
15698,224.859375
15699,109.203125
15700,230.171875
15701,235.609375
15702,219.546875
15703,450.859375
15704,20.0703125
15705,167.21875
15706,117.296875
15707,126.140625
15708,118.5234375
15709,102.4609375
15710,374.125
15711,137.4140625
15712,107.125
15713,102.1953125
15714,154.25
15715,161.734375
15716,117.0234375
15717,36.109375
15718,116.921875
15719,154.515625
15720,192.59375
15721,68.0234375
15722,109.1640625
15723,160.84375
15724,172.15625
15725,298.6015625
15726,54.265625
15727,61.09375
15728,182.8671875
15729,119.1171875
15730,241.625
15731,190.1875
15732,151.234375
15733,138.4375
15734,98.625
15735,99.625
15736,124.90625
15737,167.65625
15738,152.5078125
15739,87.484375
15740,152.4609375
15741,150.4765625
15742,110.90625
15743,318.78125
15744,112.796875
15745,283.4296875
15746,237.953125
15747,79.4140625
15748,192.921875
15749,67.65625
15750,333.9296875
15751,184.0625
15752,119.4140625
15753,64.6875
15754,131.9921875
15755,159.5234375
15756,108.5859375
15757,283.7109375
15758,159.8359375
15759,188.828125
15760,384.5625
15761,147.9375
15762,220.140625
15763,46.890625
15764,181.09375
15765,245.6640625
15766,101.5625
15767,62.34375
15768,150.4453125
15769,152.1953125
15770,313.734375
15771,97.3046875
15772,235.2890625
15773,112.59375
15774,107.75
15775,205.2421875
15776,64.3046875
15777,322.671875
15778,82.640625
15779,203.2421875
15780,81.015625
15781,368.1015625
15782,97.890625
15783,104.140625
15784,97.703125
15785,202.390625
15786,145.0
15787,114.46875
15788,38.6484375
15789,68.53125
15790,60.421875
15791,162.09375
15792,108.0546875
15793,191.140625
15794,78.2734375
15795,279.3984375
15796,68.546875
15797,271.171875
15798,154.1015625
15799,108.6015625
15800,267.6640625
15801,198.578125
15802,451.953125
15803,325.1484375
15804,14.109375
15805,191.328125
15806,122.3359375
15807,63.6484375
15808,69.0
15809,126.6953125
15810,264.2734375
15811,292.328125
15812,149.6484375
15813,263.3984375
15814,111.0078125
15815,160.078125
15816,60.65625
15817,159.8671875
15818,159.453125
15819,150.8671875
15820,107.0703125
15821,77.3359375
15822,102.2578125
15823,116.609375
15824,38.734375
15825,153.4453125
15826,128.2265625
15827,188.375
15828,253.7734375
15829,157.4375
15830,193.5703125
15831,198.1171875
15832,122.921875
15833,100.7265625
15834,437.4609375
15835,196.3984375
15836,198.078125
15837,103.875
15838,108.734375
15839,179.0078125
15840,198.9140625
15841,149.4296875
15842,119.8125
15843,162.515625
15844,49.796875
15845,157.3671875
15846,353.0234375
15847,302.390625
15848,166.5703125
15849,98.828125
15850,386.0078125
15851,267.6875
15852,135.484375
15853,41.25
15854,120.6171875
15855,212.9609375
15856,349.15625
15857,333.4375
15858,126.578125
15859,192.640625
15860,126.140625
15861,178.9375
15862,108.109375
15863,207.9609375
15864,138.5390625
15865,212.859375
15866,327.078125
15867,228.8828125
15868,53.4296875
15869,117.7734375
15870,189.4765625
15871,101.46875
15872,64.25
15873,280.5625
15874,197.1171875
15875,352.8203125
15876,144.171875
15877,161.4296875
15878,230.9140625
15879,105.9375
15880,109.90625
15881,86.4140625
15882,123.625
15883,105.4453125
15884,104.015625
15885,192.640625
15886,186.84375
15887,51.84375
15888,57.15625
15889,85.203125
15890,123.625
15891,195.09375
15892,414.3046875
15893,51.09375
15894,82.8984375
15895,134.640625
15896,85.703125
15897,186.9140625
15898,98.6015625
15899,118.0234375
15900,170.8671875
15901,245.171875
15902,204.3515625
15903,188.6015625
15904,157.1328125
15905,372.2265625
15906,232.90625
15907,106.484375
15908,128.9609375
15909,117.234375
15910,76.71875
15911,61.3828125
15912,85.0234375
15913,118.421875
15914,103.6328125
15915,161.234375
15916,140.7109375
15917,168.53125
15918,162.03125
15919,67.265625
15920,118.0390625
15921,159.25
15922,96.6328125
15923,243.1484375
15924,109.2109375
15925,117.9296875
15926,114.9375
15927,88.8046875
15928,118.3828125
15929,225.6875
15930,158.5859375
15931,92.4765625
15932,138.7265625
15933,87.828125
15934,148.9375
15935,112.4609375
15936,287.7421875
15937,81.328125
15938,351.890625
15939,102.046875
15940,129.4453125
15941,203.59375
15942,75.5
15943,62.7265625
15944,66.875
15945,56.4921875
15946,243.46875
15947,122.4609375
15948,116.015625
15949,104.46875
15950,77.859375
15951,146.2578125
15952,158.5390625
15953,248.734375
15954,171.765625
15955,97.6328125
15956,118.5234375
15957,106.125
15958,368.1171875
15959,233.515625
15960,114.46875
15961,148.96875
15962,128.609375
15963,267.1640625
15964,99.5625
15965,275.046875
15966,193.0546875
15967,100.7109375
15968,122.4296875
15969,288.6875
15970,116.3359375
15971,181.7734375
15972,160.640625
15973,173.90625
15974,109.40625
15975,200.453125
15976,85.9140625
15977,75.9921875
15978,206.4296875
15979,111.171875
15980,80.5859375
15981,166.6796875
15982,201.9921875
15983,152.71875
15984,98.6171875
15985,128.6796875
15986,116.84375
15987,195.609375
15988,181.984375
15989,175.6328125
15990,101.3984375
15991,110.90625
15992,135.8671875
15993,199.9296875
15994,98.5703125
15995,110.0078125
15996,261.8359375
15997,159.9140625
15998,298.296875
15999,122.359375
16000,57.0859375
16001,95.140625
16002,77.9453125
16003,99.8359375
16004,208.0625
16005,102.515625
16006,159.28125
16007,142.6796875
16008,195.3515625
16009,117.8828125
16010,186.0625
16011,205.1875
16012,117.40625
16013,105.0546875
16014,141.828125
16015,147.7421875
16016,151.296875
16017,627.453125
16018,79.7265625
16019,238.8515625
16020,163.578125
16021,101.953125
16022,163.1171875
16023,31.015625
16024,121.8359375
16025,72.9140625
16026,104.5703125
16027,363.9921875
16028,267.1640625
16029,100.125
16030,352.4921875
16031,191.4921875
16032,176.5625
16033,112.7734375
16034,72.1015625
16035,134.4765625
16036,12.375
16037,223.25
16038,256.296875
16039,118.1875
16040,145.671875
16041,344.1953125
16042,194.421875
16043,171.2265625
16044,175.3359375
16045,183.921875
16046,105.765625
16047,351.734375
16048,82.5078125
16049,114.96875
16050,54.84375
16051,264.8671875
16052,643.15625
16053,276.0703125
16054,100.5625
16055,123.5703125
16056,61.171875
16057,111.671875
16058,80.3203125
16059,292.03125
16060,485.2421875
16061,44.7109375
16062,110.328125
16063,195.8125
16064,114.15625
16065,118.484375
16066,361.5703125
16067,37.0546875
16068,229.8828125
16069,40.890625
16070,249.0625
16071,108.265625
16072,75.8515625
16073,163.8984375
16074,137.203125
16075,98.0390625
16076,209.234375
16077,187.6171875
16078,264.78125
16079,183.359375
16080,61.1484375
16081,28.9453125
16082,167.8828125
16083,274.8125
16084,329.265625
16085,82.3515625
16086,172.6328125
16087,138.546875
16088,158.4765625
16089,124.359375
16090,184.171875
16091,140.3046875
16092,518.1640625
16093,119.1171875
16094,100.65625
16095,175.8984375
16096,67.5
16097,59.1875
16098,213.1328125
16099,111.640625
16100,41.9296875
16101,117.8828125
16102,190.71875
16103,160.03125
16104,243.2265625
16105,168.984375
16106,101.546875
16107,148.4296875
16108,121.734375
16109,108.2734375
16110,114.34375
16111,191.1953125
16112,103.078125
16113,63.75
16114,70.5546875
16115,63.1875
16116,148.390625
16117,208.953125
16118,160.8125
16119,119.7421875
16120,128.921875
16121,95.984375
16122,243.4453125
16123,277.15625
16124,49.53125
16125,321.046875
16126,76.5859375
16127,252.9140625
16128,240.75
16129,-24.390625
16130,81.4296875
16131,54.59375
16132,139.3671875
16133,190.15625
16134,360.0078125
16135,103.328125
16136,317.84375
16137,313.84375
16138,109.8671875
16139,100.2109375
16140,184.9921875
16141,75.75
16142,209.3203125
16143,279.859375
16144,193.4375
16145,205.8984375
16146,112.53125
16147,134.1953125
16148,232.015625
16149,271.7734375
16150,106.0859375
16151,75.1953125
16152,77.7734375
16153,146.1875
16154,80.9375
16155,108.953125
16156,108.53125
16157,101.234375
16158,143.96875
16159,91.671875
16160,158.140625
16161,139.15625
16162,137.9140625
16163,113.1953125
16164,169.9765625
16165,272.078125
16166,102.515625
16167,123.5859375
16168,127.1484375
16169,162.484375
16170,220.03125
16171,37.515625
16172,212.7578125
16173,179.0390625
16174,106.7734375
16175,102.59375
16176,219.9453125
16177,113.5859375
16178,109.5703125
16179,119.46875
16180,105.84375
16181,182.5390625
16182,119.1875
16183,189.46875
16184,93.15625
16185,118.8359375
16186,197.1328125
16187,103.015625
16188,174.1796875
16189,190.046875
16190,199.0546875
16191,18.796875
16192,105.5859375
16193,250.2421875
16194,86.8203125
16195,251.4609375
16196,139.765625
16197,119.046875
16198,275.1796875
16199,255.2265625
16200,217.0234375
16201,361.6875
16202,311.09375
16203,177.6640625
16204,120.578125
16205,85.421875
16206,104.4140625
16207,208.2421875
16208,137.8828125
16209,235.90625
16210,73.078125
16211,125.7578125
16212,21.3828125
16213,246.609375
16214,143.8203125
16215,78.0703125
16216,108.4140625
16217,255.1953125
16218,57.703125
16219,97.21875
16220,194.1484375
16221,119.8515625
16222,119.78125
16223,187.1484375
16224,113.7109375
16225,101.5
16226,126.8515625
16227,235.625
16228,118.375
16229,206.9453125
16230,202.2890625
16231,97.0625
16232,86.8515625
16233,55.0703125
16234,102.5078125
16235,119.0859375
16236,142.4296875
16237,212.71875
16238,172.8828125
16239,279.5859375
16240,47.8359375
16241,109.7734375
16242,82.1015625
16243,180.546875
16244,121.3828125
16245,104.59375
16246,131.8828125
16247,348.9140625
16248,108.6953125
16249,182.015625
16250,113.9375
16251,114.5703125
16252,73.9375
16253,116.296875
16254,203.34375
16255,141.109375
16256,75.46875
16257,123.046875
16258,107.875
16259,187.671875
16260,59.1015625
16261,359.3125
16262,98.5078125
16263,154.4921875
16264,184.25
16265,135.6484375
16266,183.8828125
16267,277.5625
16268,199.4765625
16269,86.671875
16270,98.8203125
16271,191.1796875
16272,174.1796875
16273,117.3984375
16274,162.03125
16275,224.734375
16276,87.4375
16277,53.53125
16278,119.546875
16279,18.0546875
16280,284.421875
16281,100.140625
16282,114.6875
16283,113.75
16284,0.3828125
16285,94.859375
16286,34.4921875
16287,15.9921875
16288,267.765625
16289,162.6640625
16290,115.3125
16291,212.125
16292,117.203125
16293,74.28125
16294,193.8515625
16295,430.4609375
16296,167.078125
16297,31.765625
16298,76.3125
16299,130.1015625
16300,154.3984375
16301,186.3671875
16302,91.625
16303,483.6015625
16304,278.5390625
16305,278.015625
16306,200.9609375
16307,117.0234375
16308,35.9375
16309,113.015625
16310,301.765625
16311,401.9921875
16312,229.96875
16313,142.75
16314,303.1171875
16315,326.7421875
16316,248.28125
16317,102.2421875
16318,348.9453125
16319,87.0234375
16320,192.7109375
16321,229.71875
16322,98.2734375
16323,117.953125
16324,141.9375
16325,132.7109375
16326,33.1875
16327,73.4453125
16328,151.5625
16329,129.2734375
16330,653.5078125
16331,98.0390625
16332,142.8984375
16333,105.75
16334,-17.9140625
16335,191.7265625
16336,117.6640625
16337,276.21875
16338,201.2890625
16339,45.671875
16340,78.25
16341,186.0625
16342,301.4296875
16343,60.1015625
16344,292.2578125
16345,68.9765625
16346,249.375
16347,432.0859375
16348,104.5
16349,236.7734375
16350,187.46875
16351,320.171875
16352,190.1328125
16353,135.328125
16354,50.96875
16355,262.046875
16356,120.1484375
16357,66.890625
16358,189.1484375
16359,171.7265625
16360,201.2890625
16361,139.203125
16362,121.09375
16363,107.1328125
16364,115.0
16365,257.2734375
16366,228.109375
16367,126.03125
16368,165.140625
16369,361.3125
16370,68.296875
16371,103.734375
16372,172.9140625
16373,357.2890625
16374,75.3671875
16375,84.859375
16376,143.1328125
16377,110.6953125
16378,101.4296875
16379,120.6875
16380,199.796875
16381,136.015625
16382,89.375
16383,126.2734375
16384,122.390625
16385,239.7109375
16386,102.6171875
16387,97.109375
16388,323.4609375
16389,93.390625
16390,180.5078125
16391,114.96875
16392,101.8515625
16393,280.171875
16394,227.3515625
16395,181.6796875
16396,124.90625
16397,51.5078125
16398,138.6953125
16399,160.7421875
16400,43.8828125
16401,112.28125
16402,79.1328125
16403,42.3984375
16404,92.8984375
16405,196.6484375
16406,278.3046875
16407,113.0390625
16408,278.734375
16409,108.515625
16410,409.78125
16411,108.9765625
16412,142.9609375
16413,59.71875
16414,260.015625
16415,163.765625
16416,331.8828125
16417,57.4375
16418,181.46875
16419,231.8125
16420,159.8359375
16421,210.40625
16422,107.7578125
16423,129.7890625
16424,107.8203125
16425,79.046875
16426,413.609375
16427,99.71875
16428,187.4453125
16429,188.484375
16430,165.7421875
16431,173.234375
16432,154.484375
16433,269.5625
16434,87.1875
16435,191.0234375
16436,195.9453125
16437,115.015625
16438,236.0078125
16439,110.2265625
16440,185.421875
16441,105.8359375
16442,104.515625
16443,147.65625
16444,192.1796875
16445,204.953125
16446,162.9140625
16447,146.09375
16448,254.0625
16449,104.53125
16450,124.21875
16451,164.6484375
16452,189.28125
16453,95.921875
16454,108.125
16455,226.2265625
16456,79.359375
16457,98.6796875
16458,77.84375
16459,117.828125
16460,150.953125
16461,105.1640625
16462,202.71875
16463,170.2421875
16464,102.59375
16465,435.984375
16466,136.4296875
16467,29.15625
16468,124.9453125
16469,200.2421875
16470,240.75
16471,299.8984375
16472,238.609375
16473,54.0859375
16474,145.84375
16475,195.6171875
16476,81.546875
16477,240.390625
16478,206.90625
16479,71.53125
16480,118.5625
16481,114.03125
16482,92.4765625
16483,186.1328125
16484,356.546875
16485,246.6484375
16486,90.609375
16487,396.359375
16488,164.671875
16489,64.7265625
16490,74.953125
16491,256.078125
16492,245.3203125
16493,61.4609375
16494,122.8515625
16495,116.5390625
16496,141.3671875
16497,197.96875
16498,54.1484375
16499,349.703125
16500,97.2109375
16501,143.09375
16502,103.90625
16503,247.6484375
16504,125.4140625
16505,106.84375
16506,80.84375
16507,143.9453125
16508,88.1328125
16509,185.828125
16510,379.28125
16511,103.6171875
16512,181.9765625
16513,207.609375
16514,286.6953125
16515,143.171875
16516,199.71875
16517,108.828125
16518,172.765625
16519,195.328125
16520,355.296875
16521,185.625
16522,202.3125
16523,106.8359375
16524,148.46875
16525,274.1484375
16526,180.5078125
16527,198.2578125
16528,88.625
16529,218.0625
16530,168.3828125
16531,112.453125
16532,190.2109375
16533,108.6796875
16534,110.9609375
16535,261.046875
16536,119.265625
16537,101.7265625
16538,200.3984375
16539,168.78125
16540,355.6015625
16541,131.78125
16542,74.3203125
16543,53.828125
16544,201.2890625
16545,145.390625
16546,42.1484375
16547,138.7578125
16548,108.265625
16549,147.4609375
16550,125.921875
16551,258.2890625
16552,192.9375
16553,117.4375
16554,111.234375
16555,102.375
16556,83.390625
16557,89.234375
16558,77.703125
16559,92.4609375
16560,220.0625
16561,230.875
16562,146.40625
16563,107.4765625
16564,78.65625
16565,243.78125
16566,67.828125
16567,188.4140625
16568,195.9140625
16569,285.0
16570,73.4609375
16571,84.40625
16572,109.2109375
16573,201.5
16574,100.7578125
16575,136.1328125
16576,78.609375
16577,281.515625
16578,126.03125
16579,436.796875
16580,138.4921875
16581,100.9765625
16582,115.1796875
16583,135.4609375
16584,89.984375
16585,247.984375
16586,114.5390625
16587,45.1640625
16588,281.578125
16589,86.046875
16590,392.234375
16591,90.2421875
16592,109.828125
16593,145.1796875
16594,289.7421875
16595,121.1484375
16596,70.1328125
16597,105.46875
16598,268.3828125
16599,112.28125
16600,119.9609375
16601,174.1015625
16602,120.4453125
16603,204.578125
16604,271.046875
16605,241.2421875
16606,55.3828125
16607,120.578125
16608,201.7421875
16609,98.2265625
16610,74.3125
16611,188.90625
16612,116.8828125
16613,138.359375
16614,239.6171875
16615,184.3671875
16616,124.046875
16617,74.7734375
16618,175.3125
16619,97.5390625
16620,183.0859375
16621,149.4609375
16622,63.0
16623,159.4765625
16624,160.8828125
16625,38.3359375
16626,110.15625
16627,96.765625
16628,104.7265625
16629,46.6328125
16630,183.4453125
16631,147.8828125
16632,227.9453125
16633,80.3203125
16634,181.90625
16635,332.859375
16636,311.46875
16637,72.84375
16638,223.1484375
16639,141.640625
16640,285.3671875
16641,254.59375
16642,226.40625
16643,219.59375
16644,136.3828125
16645,116.953125
16646,63.6796875
16647,112.375
16648,137.03125
16649,102.0625
16650,195.21875
16651,199.8671875
16652,149.6640625
16653,128.578125
16654,172.2421875
16655,423.4765625
16656,153.625
16657,156.6953125
16658,160.4453125
16659,72.2265625
16660,185.65625
16661,94.9765625
16662,102.546875
16663,207.75
16664,142.84375
16665,233.1796875
16666,354.453125
16667,170.71875
16668,150.6953125
16669,39.8125
16670,123.0078125
16671,104.78125
16672,162.5234375
16673,120.828125
16674,98.8515625
16675,49.96875
16676,96.1015625
16677,430.90625
16678,288.3046875
16679,105.578125
16680,108.5546875
16681,74.3828125
16682,54.1953125
16683,6.703125
16684,103.4296875
16685,218.96875
16686,275.859375
16687,248.484375
16688,212.0234375
16689,200.3125
16690,288.71875
16691,93.171875
16692,42.34375
16693,119.1875
16694,164.515625
16695,105.9296875
16696,122.8203125
16697,55.2890625
16698,61.2109375
16699,98.5546875
16700,280.625
16701,190.8203125
16702,80.0078125
16703,101.78125
16704,148.390625
16705,120.8046875
16706,266.0390625
16707,125.7578125
16708,109.28125
16709,90.546875
16710,112.625
16711,65.3125
16712,241.9765625
16713,160.65625
16714,125.7890625
16715,269.6953125
16716,117.09375
16717,244.6484375
16718,264.71875
16719,71.2265625
16720,203.453125
16721,111.859375
16722,63.0390625
16723,399.390625
16724,116.9296875
16725,117.6171875
16726,215.0078125
16727,78.2265625
16728,70.9296875
16729,89.4140625
16730,209.421875
16731,146.0390625
16732,79.484375
16733,101.65625
16734,249.546875
16735,73.828125
16736,157.5703125
16737,121.1328125
16738,166.2734375
16739,197.2265625
16740,162.5546875
16741,108.953125
16742,64.8984375
16743,119.8515625
16744,70.9296875
16745,276.09375
16746,108.9375
16747,169.046875
16748,149.6796875
16749,42.234375
16750,92.3984375
16751,117.8515625
16752,97.6328125
16753,310.3125
16754,77.109375
16755,3.1640625
16756,72.0859375
16757,116.4453125
16758,117.15625
16759,68.515625
16760,293.2109375
16761,268.4921875
16762,252.4375
16763,117.8984375
16764,181.71875
16765,182.3125
16766,123.203125
16767,49.8125
16768,51.28125
16769,266.640625
16770,69.2265625
16771,102.2265625
16772,31.4140625
16773,58.7578125
16774,50.0625
16775,105.09375
16776,285.1953125
16777,240.875
16778,116.2578125
16779,117.9296875
16780,203.34375
16781,73.609375
16782,72.671875
16783,96.5234375
16784,102.078125
16785,110.8203125
16786,396.8828125
16787,171.3359375
16788,61.8828125
16789,99.0703125
16790,108.6484375
16791,84.5703125
16792,89.8984375
16793,340.7109375
16794,131.3359375
16795,158.3984375
16796,207.296875
16797,102.640625
16798,98.3359375
16799,120.28125
16800,114.796875
16801,67.4921875
16802,106.0390625
16803,99.3671875
16804,121.28125
16805,106.9453125
16806,79.09375
16807,54.9921875
16808,235.1484375
16809,166.578125
16810,95.0234375
16811,104.2890625
16812,211.7265625
16813,191.3828125
16814,163.2421875
16815,188.125
16816,59.78125
16817,18.5078125
16818,289.0234375
16819,184.4375
16820,162.1640625
16821,203.2734375
16822,111.40625
16823,184.3671875
16824,78.953125
16825,70.546875
16826,96.5859375
16827,71.8515625
16828,109.0703125
16829,51.3203125
16830,197.671875
16831,175.46875
16832,75.3671875
16833,65.3203125
16834,71.53125
16835,69.1484375
16836,108.359375
16837,79.90625
16838,89.0390625
16839,126.0703125
16840,325.5
16841,116.8515625
16842,191.8125
16843,207.109375
16844,259.7109375
16845,55.40625
16846,101.71875
16847,179.5390625
16848,87.09375
16849,149.828125
16850,109.1015625
16851,165.8671875
16852,159.09375
16853,119.78125
16854,103.421875
16855,-94.7734375
16856,149.5234375
16857,90.4375
16858,124.53125
16859,229.890625
16860,114.2109375
16861,201.984375
16862,76.1953125
16863,169.40625
16864,196.0390625
16865,225.1328125
16866,110.015625
16867,261.359375
16868,193.515625
16869,122.2734375
16870,98.9609375
16871,163.765625
16872,236.609375
16873,109.2734375
16874,164.8671875
16875,178.734375
16876,267.0859375
16877,106.6640625
16878,124.28125
16879,161.6171875
16880,118.0703125
16881,681.8046875
16882,78.7421875
16883,118.2109375
16884,146.546875
16885,64.65625
16886,103.5859375
16887,160.984375
16888,241.265625
16889,95.984375
16890,10.609375
16891,93.7421875
16892,136.0078125
16893,77.7734375
16894,325.25
16895,224.5859375
16896,257.65625
16897,163.1171875
16898,57.453125
16899,292.703125
16900,63.625
16901,249.5078125
16902,440.171875
16903,286.9375
16904,472.640625
16905,107.5546875
16906,98.5703125
16907,245.0390625
16908,125.8125
16909,168.1015625
16910,146.671875
16911,85.5078125
16912,179.1015625
16913,76.828125
16914,75.1953125
16915,158.421875
16916,76.5
16917,286.5546875
16918,58.234375
16919,62.1796875
16920,204.1328125
16921,408.6796875
16922,307.2890625
16923,84.46875
16924,257.5390625
16925,78.1875
16926,92.7578125
16927,353.1328125
16928,-4.59375
16929,227.484375
16930,133.15625
16931,118.3984375
16932,189.15625
16933,64.234375
16934,76.7578125
16935,35.09375
16936,461.6484375
16937,88.671875
16938,69.125
16939,112.625
16940,90.7578125
16941,173.875
16942,155.4453125
16943,101.5859375
16944,314.828125
16945,248.8828125
16946,180.578125
16947,205.7421875
16948,363.0
16949,342.21875
16950,69.2578125
16951,313.296875
16952,242.4609375
16953,80.5390625
16954,77.171875
16955,121.7734375
16956,94.2890625
16957,106.90625
16958,208.9296875
16959,96.796875
16960,192.3125
16961,174.0703125
16962,101.140625
16963,186.9453125
16964,237.4296875
16965,99.078125
16966,185.203125
16967,324.8203125
16968,166.1484375
16969,137.65625
16970,107.1171875
16971,123.3515625
16972,99.5234375
16973,98.8515625
16974,160.5
16975,269.5625
16976,78.5703125
16977,127.59375
16978,117.5859375
16979,94.78125
16980,140.0390625
16981,95.2421875
16982,112.109375
16983,61.7578125
16984,124.4921875
16985,94.71875
16986,112.0859375
16987,35.125
16988,128.3828125
16989,331.5703125
16990,82.890625
16991,122.8984375
16992,163.4609375
16993,185.359375
16994,316.890625
16995,105.9296875
16996,109.1953125
16997,108.7890625
16998,184.0859375
16999,75.78125
17000,92.4765625
17001,43.796875
17002,101.96875
17003,80.234375
